Target,Seg_Text
0, 酒店 位置    解放碑  分鐘 路程  房間 寬敞  早餐   甜點  吃   堂 太  電梯 少  客     寫字樓 混    方便   房間 裝修  確   商務酒店   攜程  說  四星級 標準  實際 難 達 四星級 水平   酒店  問題  沒  客 準備 免費 袋裝 茶  茶杯 旁   桶 茶葉   容易 誤認  免費   知 結賬 時    塊錢  服務員  解釋  果  免費 袋裝 茶 賓館  行 提供  牽強   
0, 市區 遠    接機 服務  選擇   司機 態度   酒店 感覺 點 老舊   房間  電腦  設施 錯  問  知道      收正天 費   狠   算   睡覺    值   綜合   適合 揹包客  年輕
0, 市區 遠  浴池 水  暢  晚 外面 施工  服務員 態度惡劣  垃圾 酒店
0, 般  位置 超爛  設施  舊    號 住   花    洋  心疼 ing
0, 年  月  日 入住 興亞 建國 飯店  四星  標準  夠 牆  處 明顯 裂縫 衛生間  設施 生鏽 前臺 服務 般  服務員  說  元  特價 期間  價格  攜程 訂單   水果 送  直  沒見 送  鄭州   星 酒店  應 重新 評級 
0, 酒店 簡直  糟糕  環境  老久   市區  點 遠  住  裡面   量  旅行社  團隊  亂糟糟   網 話 價格 貴  死    攜程 優先 推介  酒店 非常 滿  絕    返點     住 火車站 面  家 快捷 商務酒店  網  免費   知道 攜程  搞     合資 酒店  推介  搞  破 酒店 
0, 次  太原    賓館  找  計程車   知道  房間 裡面  黴味  毛巾 確 差  典型  國企業  前  網  點評 持 懷疑 態度  現  知道  錯      說出  遇見   外  攜程 什   錦江 星  家 類  酒店 簽定 合作 協議   錢 家 賺  合作 相信  未 社會 成功  硬道理 
0, 次  太原    賓館  找  計程車   知道  房間 裡面  黴味  毛巾 確 差  典型  國企業  前  網  點評 持 懷疑 態度  現  知道  錯      說出  遇見   外  攜程 什   錦江 星  家 類  酒店 簽定 合作 協議   錢 家 賺  合作 相信  未 社會 成功  硬道理 
0,堂  喧鬧   房間 毯  髒   浴室 淋浴 龍頭  壞   毛巾  黃 顏色   補充 點評    年  月  日      然 號稱   星級 酒店   感覺  檔次  低   歡場 女子 出入 中     安  感覺 
0,特價 房 相  吵  近 高價 橋  晚 吵死 拉    背面  房間 倒  錯  價格    吸引力   房間  舊  服務員 態度 般     忙  入住  退房     久  差  -  分鐘  搞定 
0,特價 房 相  吵  近 高價 橋  晚 吵死 拉    背面  房間 倒  錯  價格    吸引力   房間  舊  服務員 態度 般     忙  入住  退房     久  差  -  分鐘  搞定 
0,   酒店  懂   評價 會 說 錯     酒店  舊 房間 黴味 非常 重 前 臺 抱怨 前臺 居然 說 間  樣 說  發火  調整 房間   情況 稍微 點 然  股 黴味     房間 設施  空調 吹  午夜 突然  失 功 點   冷悶   晚   睡      飯店  層  辦公樓 電梯 共 速度   慢  浪費時間     停車場  保安 差 雨天  願開 柵欄  車  近 酒店  門口 直  開口 罵  開 服務 差 賓館 反饋    年  月  日      尊敬  賓客      知   酒店  愉快  歷   深表歉意  請 接受 酒店  誠摯  道歉  謝謝  寶貴意見  酒店 領導  非常重視   召開 專場 會議 查詢 問題  落實 改進   會  理 中 斷改進  提高 服務質量  確保  位 客    賓  感覺  謝謝  酒店  支援  衷心 期   次 蒞 
0,   酒店  懂   評價 會 說 錯     酒店  舊 房間 黴味 非常 重 前 臺 抱怨 前臺 居然 說 間  樣 說  發火  調整 房間   情況 稍微 點 然  股 黴味     房間 設施  空調 吹  午夜 突然  失 功 點   冷悶   晚   睡      飯店  層  辦公樓 電梯 共 速度   慢  浪費時間     停車場  保安 差 雨天  願開 柵欄  車  近 酒店  門口 直  開口 罵  開 服務 差 賓館 反饋    年  月  日      尊敬  賓客      知   酒店  愉快  歷   深表歉意  請 接受 酒店  誠摯  道歉  謝謝  寶貴意見  酒店 領導  非常重視   召開 專場 會議 查詢 問題  落實 改進   會  理 中 斷改進  提高 服務質量  確保  位 客    賓  感覺  謝謝  酒店  支援  衷心 期   次 蒞 
0, 住 招 沒什 太  區  絕 會  住   次  酒店 
0, 般  設施  陳舊    服務   般   價格  設施  完全  相關   酒店  會  考慮  入住 
0,沒 效率  服務  旅館  果  恨  /     /  住 夏 國際飯店
0, 日 晚  點 左右 入住  時  前臺 辦理 入住   外 兩     告知  出示 結婚證  果 沒 結婚證  兩   身份證   址 必須 相  果 沒 證 身份證 址   相   法 辦理 兩  入住 間 房  場 六   傻眼    說 出門  沒 帶 結婚證  習慣  訂房     沒 求 出示 結婚證  前臺   服務員   鬆口     位 GG 繞  圈 找     熟  然   服務員  電話  保證 半夜 警察 果  查房   切 責 負    算    辦理  折   點  住 進  樓  角落  海景 床 房   廁  抽水馬桶  壞   服務員  弄  半天  沒 弄   說   維修 員     忙 說 算算    晚  坐  長途車    精力   付 維修 員   安置   樓  堂 裡  潮汐 時刻表   挺   繞  旁  餐廳   頭   沙灘  夜裡 海 風  海水  冰冷  穿  夾克 猶 覺 冷 嗖嗖     想 明天  游泳  念頭   風 吹散    旁 假日酒店 ( Holiday   Inn )  門  發現 家   營業  酒店  廚師  店裡   坐 門口 麻     點  辣 炒花 蛤 （  / 斤 ）  清蒸 海螺 （  / 斤  正   ）  皮皮蝦 （   琵琶 蝦   / 斤 ）  花生米  皮蛋   加   蔥爆 海蔘  瓶 青島 純生  吃     美味     塊  真   強烈推薦 家 酒店   事實證明    行 中 吃   價廉物美  海鮮      星級  假日酒店 門  沙灘   回 夜  話   陽臺   門 總 關緊     單 椅 頂住 陽臺門 防止 隔壁  旅伴 夢遊 翻牆     早 醒  發現 門  開     幸虧  點   外面 光光 光  扔 鋼筋  噪音 吵醒   入住    告知 酒店 正 裝修   會  影響  時   部  裝修   會  客 休息  清晨 進行  沒想 裝修  指    陽臺 緊 外面 搭建  建築   工       睡覺  天亮   幹活     鬱悶     安慰  說   醒 服務    樣   陽臺  出  海      側頭    住  隔壁  旅友 輕聲細語    夜晚 安靜    聽見 海浪  嘩嘩 聲   隔壁  電視機 聲   服務  檔次  設施  水平 說   酒店  值 ctrip 面   / 晚  價格 
0,房間 隔音 實 太差    住   貴    隔壁  網    QQ 友 線  提示音    聽  清二楚  搞  半夜 三天 鍾 睡  剛 睡 三四 時   聽 外面 服務員   擴音器 喊  房間  住客 床    部隊 裡 早  軍  做 早操 樣  居然  擴音器 喊  操操 操  種 怪事    難道 會 電話   房間   床   什       擴音器 喊  弄  整棟 樓  法 入睡     次 入住  家 快捷  遇 種 情況   免費   會 入住  家 快捷     賓館 反饋    年  月  日       感謝 閣  選擇  酒店 !  閣  反映 問題 酒店 十分重視  酒店 沒 擴音器  裝置     醒 操作程式  需 兩遍 電話 醒   接電話   會派 服務員 進房 醒     十分 震驚 會  閣 說  情況 發生      種 原  閣  住店 期間   愉快 歷  深表歉意 ! 時  會 進步 加強 樓層  理 確保 客  住店 期間  真正 感受  份 溫馨  安 !
0,   見   垃圾  家  前臺 服務    房間 完全   法 接受   電梯   樓層  走 道  房間   股  難聞  味道    溝油  味道  開啟 窗戶   時 味道  沒 消失    昏昏沉沉 頭疼 難受    求 前臺   換 房間  換 樓層  換   味道  相  減輕    點 味道  揮   晚    開 窗戶  空調 睡覺   二天 天亮   退  房間  現 想想  覺 怕 ~   裡 呆久  會    難受  暈車 樣 想 吐 
0,住  房間  安靜  痰  舊 面   毛頭  早餐 非常簡單 差  覺    酒店 種 水平      牛奶  味道  淡  桔子   番茄  沒 水果   天 早   總檯 領餐    譜    嫌煩  增加 總檯 工作量 況 早晨 總會  退房   房間 送 瓶裝水  事   水 質量 實 太 差  瓶子  發黑   瓶子 發黑 程度  沒 開啟   手 捏   軟 明顯  回收 原料 做  ( 違法  ) (   搞 塑料 材料   敢 樣 說水   股怪 味道  實 太分 然 前面   評價 說  價格   質量  合適    想 說  仔細 找 找 北京 遠   價低 質優  酒店 
0,住  房間  安靜  痰  舊 面   毛頭  早餐 非常簡單 差  覺    酒店 種 水平      牛奶  味道  淡  桔子   番茄  沒 水果   天 早   總檯 領餐    譜    嫌煩  增加 總檯 工作量 況 早晨 總會  退房   房間 送 瓶裝水  事   水 質量 實 太 差  瓶子  發黑   瓶子 發黑 程度  沒 開啟   手 捏   軟 明顯  回收 原料 做  ( 違法  ) (   搞 塑料 材料   敢 樣 說水   股怪 味道  實 太分 然 前面   評價 說  價格   質量  合適    想 說  仔細 找 找 北京 遠   價低 質優  酒店 
0,真  老 酒店   硬體  服務  定   商務 床 房   進  般 酒店  床 房 空間   真 虛 名  
0,差  沒話說    事  裡 吃  三次 早餐 拉  兩次 肚子   酒店 會 收拾 房間    完  浴巾   知道 收拾  房間  垃圾   知道 收拾   果  心 住 進   千萬 續住  前臺  態度   差    欠    錢 樣  空調 聲音 極 晚  法 休息  床 極  舒服  坑坑窪窪  早  腿    印痕  吃飯 超級 貴    政府  消費   騷擾電話  早   晚  結束  門口  計程車 然  正規 出租  素質   差  近  拒載  遠  繞路   青島   拼    日 巨  早餐 吃飯     日  沒 胃口 
0,價格  貴陽 算 便宜    房間 太舊  夠   空調 暖風 白天  開  生氣 
0,  服務 沒  親切感  生硬  機械    家  五口  中 位   位 孩子 沒 帶 身份證    吵   分鐘  入住  電話  派出  派出 說 沒 證件   住   爭辯 說開     時 車 方   住 點 說  警察 說   規定   說 希  警察 幫忙   北京 核實  身份   生硬 拒絕   酒店   服務生 見  兩  歲   老 累  行    辦理 入住    晚  點半   試問 :     身份證 開  房   承德        房間 知  評 攜成  星  子  煙味  設施 陳舊  隔音   早餐 水平  家  十元   差  服務員 根 夠     收拾   桌子  然 坐 吃飯  退房  沒  排隊  情況      分鐘  樣  酒店      元 / 房     攜成 提供  承德 酒店 列表 中  家 酒店   貴     找   點  酒店  父母 住  高興 點    適反  希 攜成  籤 酒店 時   做 考察   攜程  會員 作 考慮 
0, 父母 訂  ~ 回 說 房間 遠  盛華  早餐  行  唯     風景區   ~
0,次     次  服務  星級  成正  房間 設施  非常 般 
0,太 惡劣     報價 根 沒 說 清楚  主樓  東樓     四星級 酒店       住   東樓  東樓  設施 根 談 星級     普通   旅館  極 簡陋   沒 電梯  擺明   掛羊頭賣狗肉  欺騙      早餐 太 難吃  
0,入住 手續 辦理 快速  入住 時 告知   預定  豪華 房 沒 房間  免費 升級  公寓 房  裡  疑問   什 入住 前  天 預定 時 攜程 系統 顯示 房間 狀況  良  二天 中午  點 入住 時  沒 房間   酒店  問題  攜程  問題  二    前臺  房間 價目表    沒 見  公寓 房   牌價    疑問  諮詢 前臺  公寓 房時 什 性質  房間  回答  平時  外  房間  沒 辦法  入住 公寓 房  進 房間   超級   實  二 房廳  兩 房間   床    裡面  設施 物品  簡直 昏倒   分   床單 面  破洞  床鋪 鋪設  根  平整   三星級  酒店    衛生間   髒    舒服  環視 房間   找   服務 手冊   酒店 電話 說明  閉路電視 選臺 介紹  什   清楚  房間 沒 總控 開關  沒 門鈴  免 擾  沒 浴袍  沒 針線包      星級 酒店 房間 應 必備  物品  裡  沒     氣憤  酒店式 公寓  沒 星級 評定    預定    星級 酒店      沒 星級 沒  服務  公寓 房  實  住  晚  需 樣   兩室 廳  房間   關鍵  種種 便   法 接受  然  升級  應 升級  酒店  星級 定義  房間   沒 見  酒店  星級  房間     樣  分數  希 酒店 戒   希 攜程 反思  什 會 出現 樣  情況 
0,中午  點 入住  達 房間 門口  發現 兩張 房卡 均 法 開啟 門鎖    樓層 服務員 開啟  承諾 馬    房卡 送  直 午  點  未見 送卡   樓 取  出 餐  回   告知 電梯 漏水 停  現場 片 混亂    確定  回房  險 坐 唯 部 回 房間   發現 床頭燈 動 忽亮 忽滅  水箱 沒水  房門 沒鎖    服務員  檢查  告知 需 換房  時 近 夜  點  調換  新 房間   想 儘早 洗澡 睡覺  想 浴室    洗頭 液 沐浴液  牙刷 盒   牙刷  物品   空盒  實 沮喪   酒店  硬體 軟體 均 法 達  星 標準  充量   星  次 絕 住    
0,服務 太差  堂堂  五星 酒店 房間 裡 竟  雙 拖鞋  沒  般   旅館   調調 調   垃圾 酒店   太 失  
0,房間 近 馬路  太吵    晚 聽 車子 聲音 聽 天亮  早 Check   out 速度 慢
0,黑店        點半   退房  加收 半天 房費     橫   房間  暗      舊  
0, 沒什   房價 便宜   老  星級賓館   愧  星  標準   補充 點評    年  月  日        安慶   家  點      遠   更差 
0, 沒什   房價 便宜   老  星級賓館   愧  星  標準   補充 點評    年  月  日        安慶   家  點      遠   更差 
0,說 合肥  酒店  服務  差 理解  沒見   差  服務  酒店設施 !  四星級  簡直  街   旅館 ! 服務員 前臺  堂 理  素質 特低 ! 房間 簡直  垃圾 房拼   酒店  說 通 攜程 訂  房間  種 房   差     酒店 前臺 訂 房價 樣 房間      暈 ! 強烈 譴責  酒店  做法 ! 堅決 會  入住  酒店 ! 火車站 旁  郵政 賓館  
0,說 合肥  酒店  服務  差 理解  沒見   差  服務  酒店設施 !  四星級  簡直  街   旅館 ! 服務員 前臺  堂 理  素質 特低 ! 房間 簡直  垃圾 房拼   酒店  說 通 攜程 訂  房間  種 房   差     酒店 前臺 訂 房價 樣 房間      暈 ! 強烈 譴責  酒店  做法 ! 堅決 會  入住  酒店 ! 火車站 旁  郵政 賓館  
0,"建築  老 房間 飾 般  屬 方 典型  老式  星 飯店  門卡 常 失靈  特  服務   沒 形成  賓客 服務  理念  門卡 法 開門  前臺 做卡時 剛  飯店 提出 意見    法 相信   前臺  服務 員 竟然 說 ""    總 天 天  延住  ! ""   - 事實  前天 剛剛 續住   天  樣  服務態度    N年 前 縣  招 遇見    省會  五星級 酒店 實  法 評價     前臺 吵  架  搬出   酒店  價效  ( 價格  房間  飾 ) 遠遠  中振華庭  然 果  房價 沒 求 話  世貿   "
0,次  老公 入住 家 酒店    元  豪華 客房 單晚 價格  床 房    非常  滿意    晚   酒店    發現   謂  床 房  原      房間 裡面 放  張 床  張 床  家庭 房間   提出 意見  酒店 說  攜程  問題  電話  攜程  說   沒 辦法 換房  天 晚 心情 非常    二天 早  想  閘 坡   攜程 酒店 介紹 寫   附近 景觀  閘坡 旅遊區      附近     花   元 坐   時  車    閘 坡    酒店 服務 非常 惡劣   尤  散客  態度 非常 耐煩  唯 亮點   梁姓 理 提供 車    閘 坡 （ 坐 士  少   ）   態度  非常 誠懇  總  果   閘 坡 旅遊  朋友  千萬   家 酒店  願  便宜 點  閘 坡  酒店 （  沒 五星 酒店 ）  希   教訓   家 點 幫助 
0,酒店 位置  偏僻  環境 清淨  交通  方便   酒店  周 餐 選擇   ; 浴場 海水 中 水草 水  太淺 太 理想 ;  A 水運動 中心 基  進行 帆板 運動   亮點 ; 酒店設施 陳舊  簡陋 清潔 般   房間 面積 足夠   早餐   更 糟糕      時  旅行團     接 力 足   早餐 盤 簡單 沖洗   重複  非常  衛生   夫  拒絕 早餐   表示 立 退房 （  預訂   天 ）  外  晚 加 枕頭  收取 清洗 費  前 未 遇  
0,五  長假 期間   碧海 藍天  簡直  太 失   前 南戴河  碧海 藍天  總體 印象 然 談     碼 乾淨 整潔   加  帆板 玩       年輕  印象 直   錯  次 特意 動員  朋友 前  沒想  南戴河 全面 修路  出入    方便  次  南戴河 整體 環境 弄  髒  滿處   土  次  碧海 藍天 裡面 僅 沒  變化    外面 環境 髒  房間 價格 低  說  海景房   門口  工  水溝  房間 中  衛生  非常   水   黃色   建議 協程 應 家 緯路 旁  度假 賓館 
0, 說  恐怖  特價 房 裡面 居然  兩扇門  然 太      睡  
0,條件 根 夠 星級   價格  三星  老房子  老 設施  老 裝修  房間 非常 陳舊  建議 攜程  預定   夠 說明 房間 情況   肯定 會 住  裡 
0, 說  恐怖  特價 房 裡面 居然  兩扇門  然 太      睡  
0,條件 根 夠 星級   價格  三星  老房子  老 設施  老 裝修  房間 非常 陳舊  建議 攜程  預定   夠 說明 房間 情況   肯定 會 住  裡 
0, 提高   桌子 放 laptop 時  發現  塊 油 汙跡   毛巾 擦掉    發現 桌子   橫檔  右  塊 汙跡  擦掉     舒服  空調  效果 差   熱   冷風
0,住     家 酒店   家  差   服務 差  段   差  硬體 設施 簡直    縣  招  士 司機  找   方  電話  總檯  問  直  接聽   兜  次 圈子   巷子 裡 發現    總檯 問  什  接電話  居然 回答 說 忙  沒 時間  訂  商務 床 房   房間  發現  樓  窗戶 外面 處   停車   吵 沒 辦法 睡覺   沒 房間  換  鬱悶     會  住   補充 點評    年  月  日      天 接 家 酒店 總理 助理   電話   前   事情 表示 抱歉   解釋   原  感覺 態度   錯   希   改進  更  服務  客  特  攜程  客   ）
0,住     家 酒店   家  差   服務 差  段   差  硬體 設施 簡直    縣  招  士 司機  找   方  電話  總檯  問  直  接聽   兜  次 圈子   巷子 裡 發現    總檯 問  什  接電話  居然 回答 說 忙  沒 時間  訂  商務 床 房   房間  發現  樓  窗戶 外面 處   停車   吵 沒 辦法 睡覺   沒 房間  換  鬱悶     會  住   補充 點評    年  月  日      天 接 家 酒店 總理 助理   電話   前   事情 表示 抱歉   解釋   原  感覺 態度   錯   希   改進  更  服務  客  特  攜程  客   ）
0,  冬 天 入住     酒店  渾身  舒服  酒店   門  感覺  怪異  電梯 裡  燈  暗暗   住 商務 房   進  感覺  寒意      舒服    換房           中     樣 感覺  怪異     敢 單獨 睡    雙房 睡  客房  設施      壓抑  感覺  電視機 櫃象 箱子  彷彿 時   裡面 走   櫃子  床頭     黑色 圓球   眼睛 盯     事 說   房間  燈罩 居然  黑色   燈光 直  暗 
0,   目前止 住  服務 差  五星級 酒店  氣溫 降 空調 沒 熱風  凍 直 哆嗦  摩 姐 孔入  男士 客 否  老婆 行    電梯 裡  瘋狂  推銷   摩  媽媽 桑 更 誇張 竟   房間 門口 問  先生   摩   媽媽 桑  安排  漂亮  姐     問題 找 值班 理  值班 理 根 予 理會   知道  酒店   評價 成 五星級  
0, 坐鐵  號線   曲阜 路 車 出 鐵     西藏 北路 路口 出   面   找 國慶 路    酒店  毛巾  浴巾 相  舊    黃色  種    沒     住  天    面  晉元 酒店  方面 做      舊  舊  點  毛巾    碼      方 相說  安靜 
0, 便宜 外  基  找出  什 優勢  衛生間 設施 相 簡陋  房間  兩 床頭燈  沒 寬頻  偶  接收  附近 居民 家中   線路  訊號  謂  雙早   房間  塊錢 早餐券  僅    品種 均 標 價格   花生米   賣   塊錢 碟    超  塊錢  需 現金支付 
0,   月  日 入住  家 酒店     住   差  酒店  服務   酒店設施 超 陳舊  說  早  點     早餐 提供     點 樓  說  麵條   服務員  種 愛 吃 吃  樣子    方   方便  近  鐵站   走路    分鐘    午 三點  車  求 延時   時  總服務檯  說 加 半天 房費  前 住   四星  沒  苛刻   房間  網 發  圖片 符    知道   攜程  會員價  便宜  會     房間  總  會  住 家 店 
0,交通   方便 價格 相 便宜  設施  陳舊 沒 網路  網 服務生  素質 相  低 果 重新 裝修   位置 應  錯 
0,酒店 周圍環境 差  部   舊  衛生   髒  總 沒什    次 決 住  
0,早晨  點  沒什 吃   十元 限額   餐廳 服務員 態度 差  住    元  標間 房間  黑  舊 次 決 住 裡  旁 晉元 酒店         
0, 月    感覺     房間  家  差   感覺 差      受   窗戶  家  陽臺  近     見  家  裡面    半夜 樓道 裡    吵鬧  服務員 應 制止      中央空調  開   沒 開  洗 澡   熱  出  身汗  退房  速度  快  
0,   世界  差  星級 酒店  電視  沒  床頭櫃 配   廁 需 走廊  句 話 爛尾樓 改裝 酒店  肯 花錢  民工 出租屋   
0,環境 非常 惡劣  沒 空調  房間 昏暗 潮溼  保證    住    
0,房間    行政 間  名字 符  外 家 酒店  摩  千萬    超級 黑  結帳 時 居然 會  手   請 家 注意  決會  入住  酒店 
0,夜景 錯  房間 錯  早餐  錯   海  商業區 點   服務 滿意度    
0,酒店 位置 十分 偏遠  交通  購物  餐飲 極  方便
0,   月  日 入住  月  日店     慎  新 買  皮鞋   儀器   配件 忘記  賓館     電話 前臺 胡姐 態度     耐心   表示感謝 !   知道 什 前臺    找     客房 服務中心  電話   親  客房 電話 客房部 接電話  姓 馮說 找   皮鞋  配件 分開    說    配件   寄 回   找  豐 快遞 公司 採取 付  方式  皮鞋 真 沒   寄 回    兩樣 東西 放 鞋 盒子 裡  會 分開   具體 印象 前臺 錯 客房 樣 工作  樣  
0,非常  差定   豪華 套房     感覺  剛剛 做 真空 處理 什  沒 真 差 服務 方面  更 說   
0,   月  日 入住  月  日店     慎  新 買  皮鞋   儀器   配件 忘記  賓館     電話 前臺 胡姐 態度     耐心   表示感謝 !   知道 什 前臺    找     客房 服務中心  電話   親  客房 電話 客房部 接電話  姓 馮說 找   皮鞋  配件 分開    說    配件   寄 回   找  豐 快遞 公司 採取 付  方式  皮鞋 真 沒   寄 回    兩樣 東西 放 鞋 盒子 裡  會 分開   具體 印象 前臺 錯 客房 樣 工作  樣  
0,非常  差定   豪華 套房     感覺  剛剛 做 真空 處理 什  沒 真 差 服務 方面  更 說   
0,  家  評價 錯   選擇 家   房間   說  三星  標準  感覺   家 佈置  溫馨 
0,訂  床 房進  放 發現  雙房  床  算   懶  交涉 換房   浴室 冷水 檔 常 出 熱水 差點 燙 壞 衛生紙 少  憐 馬馬      總檯 服務員 沒 穿 制服 服務  般  掛牌 三星  實  差遠    房價  值  唯 感 欣慰   門 保安 指揮 停車  積極  熱情  位   回 會 住   
0,訂  二 房間  酒店 隔音 太 差  夜間 伏  開門 關門聲   房間  門鈴  電話聲  走廊 中  交談 聲    聲聲 入耳   聲音 剛 停歇  凌晨 馬路  拖拉機  型 車輛   行動  整晚  睡 三四 時  攜程 訂房  酒店  預留    院  窗外  型 空調 機組  房間    前面 網友 評  怕 卡拉 OK 吵   換    馬路  房間    樣  強烈建議 朋友   訂  酒店  時 毯 髒 出奇  面  種 液體 留  印記 （ 包括 吐物 ）  房間 算  床        優點  外  酒店 東 二百米 處  位 錢 王街  蟠龍 路口  家  豪頂  飯店 味道 錯  價格  貴   五 點  十 菜  二瓶 啤酒  瓶雪碧 三百元   吃   種 野菜  土雞   安 酒店 樣子 錯  次  試試 
0,毯 贓   床 |   簧 凸出   睡   舒服   隔音 差    吵   x 市 ^ 段  x     方便    X  糟糕 透  補充 點評    年  月  日      酒店  外  美   棒    M  房 g     失   槭 顫 NY 外差 @ N     澩 蛩 闋  天    磣 ∫ 惶煬屯 朔 苛
0,毯 贓   床 |   簧 凸出   睡   舒服   隔音 差    吵   x 市 ^ 段  x     方便    X  糟糕 透  補充 點評    年  月  日      酒店  外  美   棒    M  房 g     失   槭 顫 NY 外差 @ N     澩 蛩 闋  天    磣 ∫ 惶煬屯 朔 苛
0,夜景 錯  房間 錯  早餐  錯   海  商業區 點   服務 滿意度    
0,前臺 服務態度  晚娘 臉孔  房間      衛生間  股 油耗 味   想 吐  原 住  天     住 天  跑  
0,前臺 服務態度  晚娘 臉孔  房間      衛生間  股 油耗 味   想 吐  原 住  天     住 天  跑  
0,價格    位置  錯   房間 裝修 太舊     乾淨   異味 
0, 月初 入住   說 樓  前樓 條件    住  樓   晚  房間 非常    樓 正 刷 外牆  腳手架 處     前臺   押金  樓層 服務員    押金 條 走    前臺 理  前臺 態度 非常 強硬  說     規矩  十年   樣    說   慢慢 適應    意  前臺   找 樓層 服務員  處理  樓層 服務員 倒   押金 條 退     氣呼呼      注意    知道 注意 什  晚 開啟 窗   面前 樓  空調 機房 非常 吵   腳手架   蟊賊   直接 爬進   房間   沒 什 客房 服務  洗手間 裡  壞    壞  
0,鬼 方 真 太爛     住   簡直 難民營  幫 老頭 老太  樓道 裡 聊天  空調 想  出土文物  股 重 酶 味  電視  裝  線      收   頻道   清   晚 差點 暈   希 位 仁  住  外  覺 攜程  酒店  硬體 評估  問題     酒店 狼狽奸
0,酒店設施 陳舊     商務 出行   需  寬頻   換  三 房間 寬頻 插座  沒 訊號    作罷   中 兩 房間  電視   問題   知   晚 幹什  早餐 質量 實 差  差   住  差  四星 酒店  
0,攜程  工作員 號稱    星 標準 建   非常 放心  預訂      跌眼鏡  房間   衛生間 設施 塌糊塗  熱水 龍頭  水   壞     工作員 修  半天  房間 設施 完全  想象 中   星  充量  星    check   out  查房   陣 苦   服務態度   般   door   boy 車      拎  包 走  街   二天  換  皇冠 假日  天壤   推薦 住 家
0,酒店 位置  偏僻  交通  非常  方便   酒店 居然  沒 電梯   太 適合 帶  行李 出遊     適合 行動便   
0,肯定 配  星級 酒店  稱號 （ 攜程 註明   顆星 ）   堂 太 氣  漢庭 客棧 差    check   in 時間 太 長  永遠   接   登記   肆忌憚  接電話  手忙腳亂    理會  少   排隊    客房  電話 沒 快捷鍵    太 麻煩     找 分機號    衛生間  淋浴  調節 方  居然  正 門    次 IT 告知   VPN  沒 搞錯    公司  VPN 收 郵件    工作     想 預訂 回 海  火車票   告知  預定 飛機票   訂 火車票  豈理   四星級 酒店  預定 火車票   沒轍       趟 火車站 
0,價效 太 差  堂  氣派  房間 般  服務 般   會 住
0,"住   三星 酒店 感覺 差  家   周環境 極差   二樓  卡  OK 感覺  曖昧 電梯    "" 職業 ""  扮 怪異  女性 出入   酒店 股 發黴  味道   酒"
0,線 預訂 床 房  攜程網 介紹  簡單       達  信卡 擔保   達  發現  閣樓 房  簡直     希 攜程  夠 擔負 推薦 酒店  審查 責  否 攜程 會員  法 
0,次  家 酒店  分    掛  四星  牌子  然 價格  江陰  級 酒店 算 便宜     確實   住    差勁  四星級 酒店  建議  四星  牌子 先 摘掉   二星級   方面  做  然  三星級 齊    三星級 標準  符合     四星  牌子 重新 掛   空調  弄  弄   實 太吵   衛生間  設施  算 換 新     弄    感覺 會 太舊  居然  方  發黃     海 路  公共廁  會   差  房間    二星級  水準  糊弄 客   樣 糊弄   
0,"未 住    差   星級 酒店 家 開車  玩  月  日 通 攜程   三間 景觀 房 中 間 開啟 房門 居然 裡面 住  客  星級 酒店 出現 鑰匙 牌 搞錯 種 情況 真 聞未聞  換房  晚  酒店  "" 亭  "" 廳 吃飯 居然  湯圓 裡 吃   塊 塑料紙 找 服務員  意 退   回房   房  鑰匙 牌 居然  開 房門  ( 剛 進 時  開啟 )   服務員 開啟  房間 電話   壞     服務員 維修 住 進 短短 二 時 時間 碰    倒黴  情況    特殊  日子 裡  奧運 開幕式  心情 全   實   掃興  二天 早    房間 發現 床頭燈 罩  滿  灰塵  心 種  星級 酒店 真   星   真太 差太差  "
0,      長沙 國貿 驚魂 夜    事 入住  外出   時間  兩間房  陌生 輕易  通 前臺 接  請  服務員 擅 先 開門  貴重 財物 （ 電腦  ） 盜  報警 １ １ ０    監控 錄影  筆錄 證  相信 民警察  民害  國貿 酒店 ＂ 引狼入室 ＂  玩忽職守   目前止 沒 點 真誠  道歉  賠償損失  態度  行動   事實  賴掉   法院 見  唯 評價  ＂ 黑店 ＂  Ｃ Ｔ Ｒ Ｉ Ｐ   反思   賓館 反饋    年  月  日      事 發生  酒店  時間 報警     目前 掌握  資料  事   疑點 目前 公安部門 正 積極 偵破   酒店   月  日   負責 事  王 警官 溝通    然 客  心情   理解  事實 情況  面  表達    區      監控 資料  筆錄  記錄  客觀事實   酒店 會 繼續 蹤 事 
0,定  豪華 床 房  發現 房間 超   隔音    房間  網  居然 老 掉 掉   半夜  點 居然   稱  長沙 公安局  進  事  房間 電話   說出   事  姓名  身份證 號碼 什   然 問  事   家裡  聯絡方式 什   典型  騙子 ~ ~ ~  知道  資訊   洩露 出   太 懷疑 家 酒店      天 馬  換  合 國際 酒店     前  攜程  協議 酒店  現       左右      ~ ~ 次    直接  合 住    交通    繁華 ~ ~ ~
0,潮州 迎賓館 確實 裝修    裡面  樣  隔音 效果 差  旁  開門 洗澡 聽 清二楚  半夜 然  老鼠  空調 出風口 搗亂  外  房間 送餐 服務  差勁    餐牌 送餐  劃價  建議 出 吃
0,房間 裝修 點 舊   隔音 差   沒 寬頻 網  服務 中規 中舉  沒什 特  感覺   客  複雜   騷擾電話 
